,Unnamed: 0,food_id,food_name,calcium,calories,carbohydrate,fat,potassium,protein,serving_description,sodium,sugar,vitamin_a,vitamin_c
5601,32424,7359,Rice Beverage,1,59,11.42,0.85,20,1.28,100 g,34,0.17,0,0
5602,32430,7360,Decaffeinated Tea Unsweetened,0,1,0.3,0.0,37,0.0,100 g,3,0.0,0,0
5603,32438,7361,Decaffeinated Tea Presweetened with Sugar,0,20,5.3,0.0,35,0.0,100 g,3,5.01,0,0
5604,32444,7362,Leaf Tea Unsweetened,0,1,0.3,0.0,37,0.0,100 g,3,0.0,0,0
5605,32450,7363,Leaf Tea Presweetened,0,20,5.3,0.0,35,0.0,100 g,3,5.01,0,0
5606,32456,7364,"Leaf Tea Decaffeinated, Presweetened with Low Calorie Sweetener",0,3,0.67,0.0,37,0.01,100 g,3,0.34,0,0
5607,32462,7365,"Tea (made From Frozen Concentrate, Decaffeinated, Presweetened with Low Calorie Sweetener)",0,3,0.67,0.0,37,0.01,100 g,3,0.34,0,0
5608,32468,7367,White Sugar and Water Syrup,1,279,65.1,1.13,224,2.1,100 g,72,49.65,0,0
5609,32472,7367,White Sugar and Water Syrup,0,126,32.53,0.0,1,0.0,100 g,1,32.5,0,0
5610,32478,7369,Brown Sugar and Water Syrup,0,266,69.39,0.0,1,0.0,100 g,1,59.42,0,0
5611,32482,7369,Brown Sugar and Water Syrup,3,122,31.52,0.0,112,0.0,100 g,14,31.15,0,0
5612,32488,7370,Maple and Corn and/or Cane Pancake Syrup Blends,1,265,69.6,0.1,6,0.0,100 g,61,42.0,0,0
5613,32493,7371,Brown Sugar Liquid,6,262,67.59,0.0,240,0.0,100 g,27,66.81,0,0
5614,32498,7372,Marshmallow Topping,0,322,79.0,0.3,5,0.8,100 g,80,46.8,0,0
5615,32503,7373,Fudge Type Thick Peanut Butter Topping,7,290,56.14,8.53,439,6.96,100 g,28,18.32,0,1
5616,32508,7374,Milk Chocolate with Cereal Topping,12,612,44.38,48.55,240,4.41,100 g,102,38.5,3,0
5617,32513,7375,Reduced Sugar Jelly,1,179,46.1,0.03,71,0.3,100 g,2,45.3,0,0
5618,32520,7377,Gelatin Dessert with Cream Cheese,0,62,14.19,0.0,1,1.22,100 g,75,13.49,0,0
5619,32524,7377,Gelatin Dessert with Cream Cheese,1,83,13.35,2.55,10,1.68,100 g,91,12.52,2,0
5620,32529,7378,Gelatin Dessert with Fruit and Sour Cream,2,108,21.74,2.52,114,1.41,100 g,48,18.81,2,25
5621,32534,7379,Gelatin Dessert with Fruit and Whipped Topping,1,103,16.59,4.03,102,1.53,100 g,44,13.79,1,5
5622,32537,7380,"Diet Gelatin Powder (Sweetened with Low Calorie Sweetener, Dry)",1,198,80.21,0.0,14,15.67,100 g,862,0.0,0,0
5623,32542,7381,Diet Gelatin Dessert with Cream Cheese (Sweetened with Low Calorie Sweetener),1,51,1.85,4.72,16,1.31,100 g,58,0.03,4,0
5624,32547,7382,Diet Gelatin Dessert with Sour Cream (Sweetened with Low Calorie Sweetener),3,56,4.33,3.8,38,1.38,100 g,48,1.07,0,0
5625,32552,7383,Diet Gelatin Dessert with Fruit and Sour Cream (Sweetened with Low Calorie Sweetener),2,65,14.5,2.05,132,2.07,100 g,81,4.91,1,24
5626,32557,7384,Diet Gelatin Dessert with Fruit and Vegetables (Sweetened with Low Calorie Sweetener),1,47,7.0,2.38,78,0.95,100 g,16,4.66,1,5
5627,32562,7385,Diet Gelatin Dessert with Fruit and Whipped Topping (Sweetened with Low Calorie Sweetener),1,46,10.12,0.59,93,0.86,100 g,38,5.51,0,5
5628,32567,7386,Haupia (Coconut Pudding),1,272,23.57,20.41,226,1.98,100 g,83,14.74,0,4
5629,32577,7387,Ice Pop,0,79,19.23,0.24,15,0.0,100 g,7,13.66,0,1
5630,32582,7396,Chocolate Fudge with Nuts,5,461,67.96,18.93,180,4.38,100 g,41,63.92,3,0
5631,32587,7397,Peanut Butter Fudge,4,435,66.72,16.59,196,7.02,100 g,152,62.26,3,0
5632,32592,7398,Vanilla Fudge with Nuts,4,435,74.74,13.68,100,3.0,100 g,46,71.0,3,0
5633,32609,7399,Chocolate Coated Candy Caramel and Nut Fudge,8,462,65.4,23.1,324,7.7,100 g,231,50.0,1,0
5634,32622,7401,Licorice,7,482,62.68,23.98,347,8.78,100 g,225,47.19,1,1
5635,32640,7402,Plain Nougat,0,375,93.55,0.05,37,0.0,100 g,50,70.0,0,0
5636,32645,7403,Chocolate Covered with Caramel Nougat,3,398,92.39,1.67,105,3.33,100 g,33,83.33,0,1
5637,32650,7404,Chocolate Covered Nougat,13,423,71.7,16.1,241,4.5,100 g,240,60.66,1,2
5638,32655,7405,Yogurt Covered Peanuts,8,436,83.15,9.51,180,4.54,100 g,46,74.42,1,0
5639,32659,7405,Yogurt Covered Peanuts,15,542,42.43,37.01,477,14.84,100 g,56,36.08,0,1
5640,32665,7406,Reese Sticks,7,521,55.38,31.34,295,9.53,100 g,264,40.33,1,1
5641,32671,7407,Reese's Fast Break,4,495,63.9,23.21,257,8.93,100 g,321,53.57,1,0
5642,32676,7408,Peanut Butter Morsels,11,530,47.05,29.8,505,18.3,100 g,250,39.65,0,1
5643,32689,7410,Sugar-Coated Chocolate Discs,9,390,68.3,14.8,514,4.1,100 g,36,62.22,2,0
5644,32699,7411,Sixlets,11,492,71.21,21.13,203,4.33,100 g,61,63.66,2,1
5645,32704,7411,Sixlets,11,492,71.21,21.13,203,4.33,100 g,61,63.66,2,1
5646,32717,7412,Chocolate Covered Diet or Low Calorie Candy,30,575,42.5,39.4,606,12.6,100 g,109,14.57,4,2
5647,32722,7413,Fruit Topping,1,254,66.32,0.1,49,0.18,100 g,26,25.79,0,18
5648,32727,7414,Fruit Topping Unsweetened,1,60,15.7,0.08,122,0.42,100 g,1,14.45,1,16
5649,32731,7415,Chocolate Flavored Hazelnut Spread,11,541,62.16,29.73,407,5.41,100 g,41,54.84,0,0
5650,32736,7416,Hard Coating Chocolate Topping,4,544,47.4,44.15,392,5.37,100 g,86,33.91,0,0
5651,32741,7417,Chocolate Icing,2,391,77.46,10.56,133,1.12,100 g,181,73.5,9,0
5652,32746,7418,Oriental Style Plum Sauce,1,201,50.74,0.36,114,0.63,100 g,598,48.11,17,4
5653,32752,7419,Jelly (All Flavors),1,266,69.95,0.02,54,0.15,100 g,30,51.22,0,2
5654,32757,7420,"Jams, Preserves, Marmalades (Sweetened with Fruit Juice Concentrates)",3,183,45.07,0.62,501,1.09,100 g,24,40.27,0,66
5655,32762,7421,"Jams, Preserves, Marmalades (Low Sugar)",1,142,36.29,0.21,96,0.46,100 g,1,34.19,0,47
5656,32766,7422,Sweetened Bean Paste,1,210,47.67,0.28,372,5.7,100 g,115,34.5,0,0
5657,32771,7423,Gelatin Dessert with Sour Cream,3,96,12.0,4.64,33,1.65,100 g,70,10.54,3,0
5658,32776,7424,Diet Gelatin Salad with Vegetables (Sweetened with Low Calorie Sweetener),1,7,1.48,0.03,44,0.25,100 g,184,0.5,14,9
5659,32780,7425,Fruit Ice,0,128,32.6,0.0,3,0.4,100 g,22,32.6,0,2
5660,32785,7427,Milk Chocolate with Nuts (Not Almond or Peanuts),23,557,37.16,40.65,664,16.01,100 g,65,28.23,0,0
5661,32797,7428,White Chocolate,17,554,52.02,35.41,411,8.72,100 g,66,42.92,3,1
5662,32802,7428,White Chocolate,20,539,59.24,32.09,286,5.87,100 g,90,59.08,1,1
5663,32836,7430,Chocolate Covered Gumdrops,3,371,85.8,3.0,294,0.1,100 g,317,49.16,1,200
5664,32843,7430,Chocolate Covered Gumdrops,6,435,87.84,8.3,108,2.14,100 g,54,56.88,1,0
5665,32848,7431,Chocolate Coated Chocolate Fudge with Nuts,9,483,65.39,22.15,238,5.36,100 g,52,60.19,3,0
5666,32853,7432,Brown Sugar Fudge (Penuche),11,402,76.7,11.37,354,2.06,100 g,323,74.71,3,0
5667,32859,7434,Coconut Coated Marshmallow,0,343,87.99,0.13,4,1.16,100 g,51,72.72,0,0
5668,32862,7434,Coconut Coated Marshmallow,1,332,72.23,5.49,63,2.42,100 g,112,52.56,0,0
5669,32867,7436,Peanut Bar,17,467,62.7,23.0,325,8.1,100 g,170,52.1,1,1
5670,32872,7437,Hard Candy,8,522,47.4,33.7,407,15.5,100 g,156,42.22,0,0
5671,33014,7438,Dietetic or Low Calorie Candy,0,394,98.0,0.2,5,0.0,100 g,38,62.9,0,0
5672,33018,7438,Dietetic or Low Calorie Candy,0,375,93.4,0.0,0,0.0,100 g,0,93.0,0,0
5673,33024,7439,Mexican Coffee Sweetened Decaffeinated,1,27,6.94,0.0,75,0.09,100 g,5,6.86,0,0
5674,33027,7440,Cuban Coffee,1,28,6.92,0.02,70,0.11,100 g,5,6.84,0,0
5675,33033,7448,Coffee and Chicory,0,2,0.38,0.0,32,0.11,100 g,2,0.0,0,0
5676,33039,7449,Coffee and Chicory made From Ground,0,1,0.0,0.02,49,0.12,100 g,2,0.0,0,0
5677,33043,7450,Coffee (Dry Instant Powder),14,241,41.1,0.5,3535,12.2,100 g,37,0.0,0,0
5678,33047,7451,"Coffee (Dry, Acid Neutralized)",14,241,41.1,0.5,3535,12.2,100 g,37,0.0,0,0
5679,33051,7452,Coffee and Chicory (Dry Instant Powder),14,241,41.1,0.5,3535,12.2,100 g,37,0.0,0,0
5680,33055,7453,Coffee with Whitener and Low Calorie Sweetener (Dry Instant Powder),2,509,59.94,29.1,909,1.96,100 g,819,59.0,0,0
5681,33058,7454,Sweetened Beverage Made From Dried Green Leaves Mate,0,20,5.3,0.0,35,0.0,100 g,3,5.01,0,0
5682,33061,7455,Postum (Dry Powder),5,360,78.42,2.52,2443,6.01,100 g,83,4.63,0,0
5683,33067,7456,Tea Unsweetened,0,1,0.32,0.0,35,0.01,100 g,3,0.0,0,0
5684,33076,7457,Tea Presweetened with Sugar,0,20,5.28,0.0,33,0.01,100 g,3,5.01,0,0
5685,33085,7458,Tea Presweetened with Low Calorie Sweetener,0,3,0.7,0.0,35,0.02,100 g,3,0.34,0,0
5686,33090,7459,Gelatin Dessert with Fruit and Vegetables,1,61,15.06,0.07,67,1.0,100 g,53,13.49,1,5
5687,33095,7460,M&M's Almond Chocolate Candies,14,526,60.6,27.8,379,8.3,100 g,107,48.47,2,2
5688,33099,7462,Snickers Bar,14,478,69.35,20.12,269,5.54,100 g,88,61.69,2,0
5689,33105,7463,Fudge or Nougat Caramel and Nuts Nut Roll,11,467,64.62,19.15,323,9.11,100 g,228,49.88,3,0
5692,33133,7466,Chewing Gum (Sugared),8,522,47.4,33.7,407,15.5,100 g,156,42.22,0,0
5693,33142,7466,Chewing Gum (Sugared),0,247,66.08,0.3,2,0.0,100 g,1,66.08,0,0
5694,33153,7467,Regular Coffee,0,1,0.04,0.02,47,0.12,100 g,2,0.0,0,0
5695,33159,7468,Turkish Coffee,0,38,9.56,0.02,45,0.11,100 g,2,9.55,0,0
5696,33166,7469,Decaffeinated Espresso Coffee,0,0,0.0,0.18,115,0.1,100 g,14,0.0,0,0
5697,33174,7470,Decaffeinated Latte Coffee,8,32,3.03,1.35,136,2.15,100 g,31,3.32,2,0
5698,33181,7471,Instant Coffee and Chicory (made From Powdered),0,2,0.38,0.0,32,0.11,100 g,2,0.0,0,0
5699,33185,7472,"Instant Coffee and Cocoa (Mocha) with Whitener and Low Calorie Sweetener, Decaffeinated (Dry Powder Mix)",6,257,71.4,13.21,1856,9.0,100 g,500,34.98,0,0
5700,33191,7473,Presweetened Tea,0,20,5.32,0.0,33,0.01,100 g,3,5.01,0,0
5701,33199,7474,Presweetened Tea with Low Calorie Sweetener Decaffeinated,0,3,0.67,0.0,37,0.01,100 g,3,0.34,0,0
5702,33205,7475,Presweetened Decaffeinated Tea,0,20,5.3,0.0,35,0.0,100 g,3,5.01,0,0
5703,33209,7476,Presweetened Leaf Tea with Sugar,0,20,5.3,0.0,35,0.0,100 g,3,5.01,0,0
5704,33215,7477,Presweetened Leaf Tea with Low Calorie Sweetener,0,3,0.67,0.0,37,0.01,100 g,3,0.34,0,0
5705,33221,7478,Leaf Tea Unsweetened Decaffeinated,0,1,0.3,0.0,37,0.0,100 g,3,0.0,0,0
5706,33227,7479,Presweetened Leaf Tea with Sugar Decaffeinated,0,20,5.3,0.0,35,0.0,100 g,3,5.01,0,0
5707,33233,7480,Presweetened Leaf Tea Decaffeinated,0,20,5.3,0.0,35,0.0,100 g,3,5.01,0,0
5708,33239,7481,Tea Unsweetened (made from Frozen Concentrate),0,1,0.3,0.0,37,0.0,100 g,3,0.0,0,0
5709,33245,7482,Instant Tea Presweetened (made From Powdered),0,35,8.65,0.06,15,0.01,100 g,2,8.36,0,0
5710,33252,7483,Instant Tea Presweetened with Sugar (made From Powdered),0,10,2.51,0.0,23,0.08,100 g,2,2.3,0,0
5711,33259,7484,Instant Tea Presweetened with Sugar Decaffeinated (made From Powdered),0,10,2.51,0.0,23,0.08,100 g,2,2.3,0,0
5712,33266,7485,Instant Tea Presweetened with Low Calorie Sweetener (made From Powdered),0,2,0.44,0.0,13,0.02,100 g,4,0.0,0,0
5713,33273,7486,Instant Tea Presweetened with Low Calorie Sweetener Decaffeinated (made From Powdered),0,2,0.57,0.0,17,0.02,100 g,5,0.0,0,0
5714,33279,7487,Herbal Tea Presweetened with Sugar,0,20,5.2,0.0,9,0.0,100 g,1,5.01,0,0
5715,33285,7488,Herbal Tea Presweetened with Low Calorie Sweetener,0,3,0.57,0.0,9,0.01,100 g,1,0.34,0,0
5716,33296,7497,Sugar Free Cola  Soft Drink,0,2,0.29,0.03,8,0.11,100 g,8,0.0,0,0
5717,33302,7498,Cola Soft Drink with Higher Caffeine,0,41,10.58,0.0,3,0.0,100 g,4,10.58,0,0
5718,33313,7499,Sugar Free Decaffeinated Cola Soft Drink,0,1,0.15,0.0,7,0.12,100 g,4,0.0,0,0
5719,33353,7501,Peanut Butter Fudge with Nuts,2,366,80.2,9.3,168,2.2,100 g,26,76.68,0,0
5720,33357,7501,Peanut Butter Fudge with Nuts,4,473,61.05,22.79,236,8.48,100 g,148,55.67,2,0
5721,33363,7502,Chocolate Flavored Sprinkles,1,511,66.42,30.04,278,1.99,100 g,4,60.54,0,0
5722,33375,7504,M&M's Peanut Chocolate Candies,10,519,49.4,33.5,502,13.1,100 g,41,37.59,2,0
5723,33381,7505,Planters Peanut Bar,10,516,60.46,26.24,347,9.47,100 g,48,50.76,2,1
5724,33384,7505,Planters Peanut Bar,4,510,50.84,30.45,422,16.26,100 g,186,44.39,0,1
5725,33391,7507,Chocolate Coated Toffee with Nuts,14,388,78.17,8.22,217,4.67,100 g,249,66.5,1,1
5726,33396,7507,Chocolate Coated Toffee with Nuts,15,446,66.83,18.22,309,7.62,100 g,179,56.13,1,1
5727,33400,7508,Truffles,15,491,43.71,32.68,289,6.08,100 g,80,37.31,11,0
5728,33404,7509,Chewing Gum (Sugarless),2,268,94.8,0.4,0,0.0,100 g,7,0.0,0,0
5729,33411,7510,"Instant Coffee and Cocoa (Mocha) with Whitener, Presweetened (made From Powdered)",2,28,4.5,0.96,63,0.32,100 g,21,3.54,0,0
5730,33421,7511,Decaffeinated Cappuccino,6,31,2.42,1.65,100,1.69,100 g,21,2.67,1,0
5731,33427,7512,Chicory,0,2,0.39,0.0,34,0.12,100 g,2,0.0,0,0
5732,33430,7513,"Instant Cereal Beverage with Beet Roots (Powdered, Dry)",5,360,78.42,2.52,2443,6.01,100 g,83,4.63,0,0
5733,33436,7514,Instant Tea Unsweetened Decaffeinated (made From Powdered),0,1,0.17,0.0,18,0.06,100 g,2,0.02,0,0
5734,33442,7515,Russian Tea,2,58,14.88,0.01,27,0.05,100 g,3,14.32,2,22
5735,33453,7516,Cola Soft Drink,0,37,9.56,0.02,2,0.07,100 g,4,8.97,0,0
5736,33464,7517,Decaffeinated Pepper-Type Soft Drink,0,41,10.58,0.0,3,0.0,100 g,4,10.58,0,0
5737,33475,7518,Sugar Free Decaffeinated Pepper-Type Soft Drink,0,1,0.15,0.0,7,0.12,100 g,4,0.0,0,0
5738,33481,7519,Cream Soda,1,51,13.3,0.0,1,0.0,100 g,12,13.3,0,0
5739,33492,7520,Fruit Flavored Soft Drink (containing Caffeine),0,41,10.42,0.0,1,0.09,100 g,10,10.19,0,0
5740,33498,7521,Sugar Free Ginger Ale,0,0,0.0,0.0,2,0.1,100 g,6,0.0,0,0
5741,33509,7522,Root Beer,1,41,10.6,0.0,1,0.0,100 g,13,10.6,0,0
5742,33520,7523,Sugar Free Root Beer,0,0,0.0,0.0,2,0.1,100 g,6,0.0,0,0
5743,33526,7524,Chocolate-Flavored Soda,0,42,10.7,0.0,50,0.0,100 g,88,10.7,0,0
5744,33532,7525,Cola with Fruit or Vanilla Flavor,0,37,9.56,0.02,2,0.07,100 g,4,8.97,0,0
5745,33538,7526,Cola with Chocolate Flavor,0,37,9.56,0.02,2,0.07,100 g,4,8.97,0,0
5746,33544,7527,Sugar Free Cola with Fruit or Vanilla Flavor,0,2,0.29,0.03,8,0.11,100 g,8,0.0,0,0
5747,33550,7528,Mavi Drink,0,40,10.4,0.0,0,0.0,100 g,2,10.39,0,0
5748,33556,7529,Ale Type Soft Drink,1,37,8.05,0.12,8,0.21,100 g,13,8.05,0,1
5749,33562,7530,Carbonated Noncitrus Juice Drink,1,38,9.32,0.07,88,0.22,100 g,8,9.02,0,1
5750,33567,7531,Apple-Cherry Drink,0,47,12.01,0.01,12,0.02,100 g,2,11.91,0,0
5751,33572,7532,Apple Juice Drink,0,50,12.91,0.03,30,0.02,100 g,2,12.71,0,55
5752,33577,7533,Apple-Cranberry-Grape Juice Drink,1,44,11.35,0.09,46,0.13,100 g,2,6.88,0,4
5753,33582,7534,Apple-Orange-Pineapple Juice Drink,1,52,13.38,0.06,66,0.11,100 g,2,7.74,0,8
5754,33593,7535,Fruit Drink,1,48,11.97,0.0,25,0.0,100 g,10,11.29,0,1
5755,33598,7536,Fruit Juice Drink,0,55,13.86,0.09,18,0.0,100 g,3,12.38,0,64
5756,33603,7537,Puerto Rican Tamarind Drink (Refresco De Tamarindo),2,107,27.72,0.14,144,0.64,100 g,8,26.55,0,1
5757,33608,7545,Pineapple-Grapefruit Juice Drink,1,47,11.6,0.1,61,0.2,100 g,14,11.52,0,77
5758,33613,7546,Strawberry-Flavored Drink,0,50,13.0,0.0,0,0.0,100 g,2,12.99,0,0
5759,33616,7547,Frozen Concentrate Daiquiri Mix,0,287,71.6,0.01,23,0.08,100 g,0,48.44,0,7
5760,33619,7548,Frozen Concentrate Daiquiri Mix (Reconstituted),0,66,16.37,0.0,5,0.02,100 g,2,11.07,0,2
5761,33622,7549,Pina Colada (Nonalcoholic),1,104,22.26,1.91,68,0.44,100 g,7,20.74,0,8
5762,33625,7550,Whiskey Sour (Nonalcoholic),0,87,21.4,0.1,28,0.1,100 g,102,21.4,0,5
5763,33630,7551,Low Calorie Lemonade,2,2,0.52,0.0,0,0.02,100 g,2,0.0,0,4
5764,33635,7552,Black Cherry Drink with Vitamin C Added,0,47,12.1,0.0,13,0.09,100 g,2,11.94,0,54
5765,33640,7553,Cherry Drink with Vitamin C Added,0,47,12.1,0.0,13,0.09,100 g,2,11.94,0,54
5766,33647,7554,Espresso Coffee,0,2,0.0,0.18,115,0.12,100 g,14,0.0,0,0
5767,33656,7555,Decaffeinated Frappuccino,7,58,8.64,1.93,100,1.9,100 g,26,9.07,1,0
5768,33667,7556,Decaffeinated Coffee (made From Ground),0,0,0.0,0.0,54,0.1,100 g,2,0.0,0,0
5769,33673,7557,Instant Coffee and Cocoa (Mocha) with Whitener and Low Calorie Sweetener (made From Powdered Mix),0,8,2.26,0.42,59,0.28,100 g,18,1.1,0,0
5770,33677,7558,"Instant Coffee and Cocoa (Mocha) with Whitener, Presweetened (Mix, Dry Powder)",27,460,74.04,15.87,1033,5.29,100 g,317,58.2,0,1
5771,33683,7559,Herbal Tea Presweetened,0,20,5.2,0.0,9,0.0,100 g,1,5.01,0,0
5772,33690,7560,Sugar Free Carbonated Water,0,0,0.0,0.0,2,0.1,100 g,6,0.0,0,0
5773,33701,7561,Sugar Free Pepper-Type Soft Drink,0,2,0.29,0.03,8,0.11,100 g,8,0.0,0,0
5774,33712,7562,Caffeine Free Fruit Flavored Soft Drink,0,40,10.14,0.02,1,0.05,100 g,9,8.98,0,0
5775,33724,7563,Sugar Free Fruit Flavored Soft Drink (containing Caffeine),0,0,0.0,0.0,2,0.1,100 g,6,0.0,0,0
5776,33731,7564,Lemonade,0,40,10.43,0.04,15,0.07,100 g,2,9.97,0,7
5777,33734,7565,Raspberry Flavored Drink,0,50,13.0,0.0,0,0.0,100 g,2,12.99,0,0
5778,33739,7566,Low Calorie Fruit Drink,1,19,4.7,0.0,45,0.1,100 g,5,4.6,0,53
5779,33745,7567,Citrus Drink with Vitamin C Added,0,51,13.03,0.0,19,0.06,100 g,2,12.47,0,53
5780,33751,7568,Cranberry Apple Juice Drink with Vitamin C Added,0,63,15.85,0.11,17,0.0,100 g,2,14.5,0,66
5781,33756,7569,Guava Juice Drink with Vitamin C Added,0,55,13.67,0.14,61,0.37,100 g,2,12.88,2,67
5782,33762,7570,Vegetable and Fruit Juice Drink (with Vitamin C Added),0,29,7.47,0.01,19,0.04,100 g,21,2.1,42,54
5783,33767,7571,Strawberry Flavored Drink with Vitamin C Added,2,35,8.98,0.01,0,0.0,100 g,6,8.75,0,19
5784,33772,7572,Low Calorie Lemonade Flavored Drink (made From Powdered Mix),2,2,0.52,0.0,0,0.02,100 g,2,0.0,0,4
5785,33778,7573,"Fruit Flavored Drink (made From Powdered Mix, Mainly Sugar with High Vitamin C Added)",5,50,12.7,0.0,24,0.0,100 g,4,11.85,5,49
5786,33783,7574,"Low Calorie Fruit Flavored Punch, Ades with Vitamin C Added",1,19,4.7,0.0,45,0.1,100 g,5,4.6,0,53
5787,33787,7575,Low Calorie Juice Drink,1,20,4.88,0.02,44,0.07,100 g,4,4.76,0,54
5788,33791,7576,Malt Beverage (Nonalcoholic),1,37,8.05,0.12,8,0.21,100 g,13,8.05,0,1
5789,33796,7578,Manhattan,0,200,17.3,0.18,32,0.1,100 g,8,15.39,0,4
5790,33800,7579,White Russian,0,227,3.63,0.0,25,0.05,100 g,3,2.02,0,0
5791,33804,7580,Singapore Sling,1,257,16.64,1.26,25,0.33,100 g,7,16.1,1,0
5792,33808,7581,Gin,0,102,5.39,0.04,9,0.03,100 g,14,5.11,0,3
5793,33812,7582,Rum,0,263,0.0,0.0,2,0.0,100 g,1,0.0,0,0
5794,33816,7583,Bottled Water Unsweetened,0,231,0.0,0.0,2,0.0,100 g,1,0.0,0,0
5795,33825,7584,Instant Tea Unsweetened (made From Powdered),1,0,0.0,0.0,0,0.0,100 g,2,0.0,0,0
5796,33831,7584,Instant Tea Unsweetened (made From Powdered),0,2,0.46,0.0,20,0.04,100 g,2,0.03,0,0
5797,33838,7585,Instant Tea Presweetened Decaffeinated (made From Powdered),0,10,2.51,0.0,23,0.08,100 g,2,2.3,0,0
5798,33844,7593,Sugar Free Chocolate Flavored Soda,0,2,0.29,0.03,8,0.11,100 g,8,0.0,0,0
5799,33849,7594,Carbonated Citrus Juice Drink,1,30,6.96,0.09,122,0.41,100 g,7,6.39,1,39
5800,33854,7595,Banana Orange Drink,0,50,12.98,0.01,23,0.08,100 g,2,12.52,0,5
5801,33859,7596,Black Cherry Drink,0,47,12.1,0.0,13,0.09,100 g,2,11.94,0,1
5802,33864,7597,Fruit Punch (made with Fruit Juice and Soda),1,44,10.82,0.06,66,0.18,100 g,4,9.34,0,8
5803,33869,7598,"Fruit Punch (made with Soda, Fruit Juice and Sherbet or Ice Cream)",2,65,14.86,0.46,105,0.5,100 g,12,12.18,1,24
5804,33874,7599,Grapeade and Grape Drink,0,43,11.38,0.01,13,0.06,100 g,2,4.91,0,0
5805,33879,7600,Grape Juice Drink,1,57,14.55,0.0,33,0.0,100 g,9,14.11,0,44
5806,33883,7601,Orange Cranberry Juice Drink,0,47,12.46,0.04,39,0.14,100 g,2,5.71,1,12
5807,33889,7602,Orange Peach Juice Drink,1,51,12.7,0.1,80,0.3,100 g,2,12.06,4,33
5808,33894,7603,Pineapple Orange Juice Drink,1,50,11.8,0.0,46,1.3,100 g,3,11.59,0,38
5809,33899,7604,Low Calorie Grape Drink,1,19,4.7,0.0,45,0.1,100 g,5,4.6,0,53
5810,33904,7605,Cranberry Juice Drink with Vitamin C Added,0,54,13.52,0.1,14,0.0,100 g,2,11.87,0,71
5811,33913,7606,"Fruit Punch, Fruit Drink or Fruitade with Vitamin C Added",1,47,11.97,0.0,31,0.0,100 g,38,11.29,1,49
5812,33918,7607,Grape Drink with Vitamin C Added,5,61,15.75,0.0,12,0.0,100 g,16,13.06,0,52
5813,33924,7608,Orange Drink and Orangeade with Vitamin C Added,1,49,12.34,0.07,18,0.0,100 g,3,11.03,0,96
5814,33929,7609,Pineapple Orange Juice Drink with Vitamin C Added,1,50,11.8,0.0,46,1.3,100 g,3,11.59,0,38
5815,33935,7610,Pineapple Orange Grapefruit Juice Drink with Vitamin C Added,1,48,11.7,0.05,54,0.75,100 g,8,11.56,0,57
5816,33940,7611,"Apple Cider Flavored Drink (made From Powdered Mix, with Sugar and Vitamin C Added)",5,36,9.09,0.0,1,0.0,100 g,11,7.44,0,56
5817,33945,7612,Low Calorie Fruit Flavored Drink (made From Powdered Mix with High Vitamin C Added),1,3,1.06,0.0,29,0.0,100 g,2,0.0,5,47
5818,33950,7613,Low Calorie Orange Cranberry Juice Drink with Vitamin C Added,0,12,2.83,0.04,46,0.16,100 g,14,2.22,0,48
5819,33955,7614,Red Bull Energy Drink,1,45,10.94,0.08,3,0.25,100 g,84,10.06,0,0
5820,33961,7615,Non-Carbonated Fruit Flavored Drink with Sugar (made From Powdered Mix),1,35,8.98,0.01,0,0.0,100 g,6,8.75,0,19
5821,33966,7617,Cape Cod,1,72,18.06,0.03,23,0.14,100 g,10,14.38,0,9
5822,33970,7618,High Ball,0,108,9.39,0.07,10,0.0,100 g,2,8.25,0,49
5823,33974,7619,Rob Roy,0,65,0.03,0.0,2,0.0,100 g,16,0.0,0,0
5824,33978,7620,Rusty Nail,0,227,4.72,0.0,33,0.07,100 g,4,2.68,0,0
5825,33982,7621,Rum and Cola,0,287,11.63,0.08,5,0.01,100 g,2,11.58,0,0
5826,33986,7622,Fuzzy Navel,0,73,7.26,0.05,13,0.08,100 g,5,6.1,0,2
5827,33989,7623,Pepper-Type Soft Drink,1,119,17.79,0.12,147,0.52,100 g,2,15.95,2,50
5828,33999,7623,Pepper-Type Soft Drink,0,37,9.56,0.02,2,0.07,100 g,4,8.97,0,0
5829,34005,7624,Sugar Free Cream Soda,0,0,0.0,0.0,2,0.1,100 g,6,0.0,0,0
5830,34011,7625,Sugar Free Cola with Chocolate Flavor,0,2,0.29,0.03,8,0.11,100 g,8,0.0,0,0
5831,34016,7626,Carbonated Juice Drink,1,33,7.99,0.08,102,0.3,100 g,8,7.57,1,18
5832,34021,7627,Apricot Pineapple Juice Drink,1,50,12.64,0.06,63,0.18,100 g,2,11.51,4,6
5833,34026,7628,Orange Mango Juice Drink,0,45,11.38,0.03,33,0.12,100 g,2,11.11,1,9
5834,34032,7629,Orange Drink,0,46,12.38,0.01,18,0.06,100 g,2,4.79,0,6
5835,34037,7630,Orange Apricot Juice Drink,1,51,12.7,0.1,80,0.3,100 g,2,12.06,4,33
5836,34042,7631,Orange Lemon Drink,0,50,12.92,0.02,16,0.06,100 g,2,12.71,0,5
5837,34047,7632,Papaya Juice Drink,1,57,14.51,0.15,31,0.17,100 g,5,13.91,7,5
5838,34052,7633,Orange Raspberry Juice Drink,0,43,11.22,0.04,31,0.12,100 g,2,6.0,1,16
